id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
,,#date+year,,,,,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,#country+code,,#region+name,,,#date+start,#date+end,,,,,#affected+killed,,,,
343722,IRN-2019-3-1176-21,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2020-05-20,IRAN: DETAILS OF 304 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2020-05-20,IRAN: DETAILS OF 304 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Bandar-e Mahshahr town,"Mahshahr, Khuzestan",Khuzestan province,Bandar-e Mahshahr county,30.554300,49.185890,POINT (49.18589 30.5543),173979,Iran,IRN,630,Middle East,1,1,2019-11-17 00:00:00.000,2019-11-17 00:00:00.000,0,0,1,0,1,1,1,630,
343723,IRN-2019-3-1176-22,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,2,"""Amnesty,2020-05-20,IRAN: DETAILS OF 304 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS "";""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty;Amnesty,2020-05-20;2021-11-16,IRAN: DETAILS OF 304 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS ;IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Yazdanshahr village,"Yazdanshahr, Esfahan",Esfahan province,Najafabad county,32.629870,51.302152,POINT (51.302152 32.62987),176863,Iran,IRN,630,Middle East,1,1,2019-11-17 00:00:00.000,2019-11-17 00:00:00.000,0,0,6,0,6,6,5,630,
426733,IRN-2019-3-1176-67,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Bandar-e Mahshahr town,"Mahshahr, Khuzestan",Khuzestan province,Bandar-e Mahshahr county,30.554300,49.185890,POINT (49.18589 30.5543),173979,Iran,IRN,630,Middle East,1,1,2019-11-17 00:00:00.000,2019-11-17 00:00:00.000,0,0,7,0,7,7,3,630,
426818,IRN-2019-3-1176-78,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Ahvaz town,"Ahvaz, Khuzestan",Khuzestan province,Ahvaz county,31.320278,48.669167,POINT (48.669167 31.320278),174698,Iran,IRN,630,Middle East,1,1,2019-11-17 00:00:00.000,2019-11-17 00:00:00.000,0,0,1,0,1,1,0,630,
426640,IRN-2019-3-1176-46,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Fardis town,"Fardis, Alborz",Alborz province,Karaj county,35.721625,50.978730,POINT (50.97873 35.721625),181182,Iran,IRN,630,Middle East,1,1,2019-11-17 00:00:00.000,2019-11-17 00:00:00.000,0,0,3,0,3,4,3,630,
426636,IRN-2019-3-1176-41,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Tehran city,Tehran,Tehran province,Tehran county,35.696111,51.423056,POINT (51.423056 35.696111),181183,Iran,IRN,630,Middle East,1,1,2019-11-17 00:00:00.000,2019-11-17 00:00:00.000,0,0,1,0,1,1,1,630,
426637,IRN-2019-3-1176-42,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Shahriar town,"Shahriar, Tehran",Tehran province,Shahriar county,35.658840,51.057750,POINT (51.05775 35.65884),181183,Iran,IRN,630,Middle East,1,1,2019-11-17 00:00:00.000,2019-11-17 00:00:00.000,0,0,13,0,13,13,6,630,
426634,IRN-2019-3-1176-39,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Malard town,"Malard, Tehran",Tehran province,Malard county,35.663841,50.979463,POINT (50.979463 35.663841),181182,Iran,IRN,630,Middle East,1,1,2019-11-17 00:00:00.000,2019-11-17 00:00:00.000,0,0,8,0,8,8,4,630,
426628,IRN-2019-3-1176-33,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Karaj town,"Karaj, Alborz",Alborz province,Karaj county,35.835556,51.010278,POINT (51.010278 35.835556),181183,Iran,IRN,630,Middle East,1,1,2019-11-17 00:00:00.000,2019-11-17 00:00:00.000,0,0,6,0,6,6,4,630,
426625,IRN-2019-3-1176-30,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Sadra town,"Sadra, Fars",Fars province,Shiraz county,29.799720,52.502150,POINT (52.50215 29.79972),172546,Iran,IRN,630,Middle East,1,1,2019-11-17 00:00:00.000,2019-11-17 00:00:00.000,0,0,3,0,3,3,0,630,
426658,IRN-2019-3-1176-54,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Shahr-e Qods/Qaleh Hassan Khan town,"Qods, Tehran",Tehran province,Qods county,35.721400,51.109000,POINT (51.109 35.7214),181183,Iran,IRN,630,Middle East,1,1,2019-11-17 00:00:00.000,2019-11-17 00:00:00.000,0,0,6,0,6,6,3,630,
426660,IRN-2019-3-1176-55,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Tehran city,"Baharestan, Tehran",Tehran province,Tehran county,35.696111,51.423056,POINT (51.423056 35.696111),181183,Iran,IRN,630,Middle East,1,1,2019-11-17 00:00:00.000,2019-11-17 00:00:00.000,0,0,6,0,6,6,3,630,
426662,IRN-2019-3-1176-56,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Fardis town,"Fardis, Alborz",Alborz province,Karaj county,35.721625,50.978730,POINT (50.97873 35.721625),181182,Iran,IRN,630,Middle East,1,1,2019-11-17 00:00:00.000,2019-11-17 00:00:00.000,0,0,1,0,1,1,0,630,
426644,IRN-2019-3-1176-49,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Shiraz town,"Shiraz, Fars",Fars province,Shiraz county,29.608533,52.545822,POINT (52.545822 29.608533),172546,Iran,IRN,630,Middle East,1,1,2019-11-17 00:00:00.000,2019-11-17 00:00:00.000,0,0,3,0,3,3,1,630,
426645,IRN-2019-3-1176-50,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Bumehen town,"Boumehen, Tehran",Tehran province,Damavand county,35.729720,51.868840,POINT (51.86884 35.72972),181184,Iran,IRN,630,Middle East,1,1,2019-11-17 00:00:00.000,2019-11-17 00:00:00.000,0,0,2,0,2,2,2,630,
426648,IRN-2019-3-1176-51,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Esfahan town,"Esfahan, Esfahan",Esfahan province,Esfahan county,32.644791,51.659981,POINT (51.659981 32.644791),176864,Iran,IRN,630,Middle East,1,1,2019-11-17 00:00:00.000,2019-11-17 00:00:00.000,0,0,2,0,2,2,2,630,
426679,IRN-2019-3-1176-59,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Kermanshah town,"Kermanshah, Kermanshah",Kermanshah province,Kermanshah county,34.340278,47.095833,POINT (47.095833 34.340278),179015,Iran,IRN,630,Middle East,1,1,2019-11-17 00:00:00.000,2019-11-17 00:00:00.000,0,0,1,0,1,1,0,630,
426631,IRN-2019-3-1176-36,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Khorramshahr town,"Khoramshahr, Khuzestan",Khuzestan province,Khorramshahr county,30.427142,48.186430,POINT (48.18643 30.427142),173257,Iran,IRN,630,Middle East,1,1,2019-11-17 00:00:00.000,2019-11-17 00:00:00.000,0,0,2,0,2,2,0,630,
426713,IRN-2019-3-1176-62,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Esfahan town,"Malekshahr, Esfahan",Esfahan province,Esfahan county,32.644791,51.659981,POINT (51.659981 32.644791),176864,Iran,IRN,630,Middle East,1,1,2019-11-17 00:00:00.000,2019-11-17 00:00:00.000,0,0,4,0,4,4,1,630,
426626,IRN-2019-3-1176-31,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Esfahan town,"Esfahan, Esfahan",Esfahan province,Esfahan county,32.644791,51.659981,POINT (51.659981 32.644791),176864,Iran,IRN,630,Middle East,1,1,2019-11-18 00:00:00.000,2019-11-18 00:00:00.000,0,0,1,0,1,1,0,630,
426630,IRN-2019-3-1176-35,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Eslamshahr town,"Eslamshahr, Tehran",Tehran province,Eslamshahr county,35.546944,51.223889,POINT (51.223889 35.546944),181183,Iran,IRN,630,Middle East,1,1,2019-11-18 00:00:00.000,2019-11-18 00:00:00.000,0,0,3,0,3,3,2,630,
426819,IRN-2019-3-1176-79,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Fardis town,"Fardis, Alborz",Alborz province,Karaj county,35.721625,50.978730,POINT (50.97873 35.721625),181182,Iran,IRN,630,Middle East,1,1,2019-11-18 00:00:00.000,2019-11-18 00:00:00.000,0,0,1,0,1,1,0,630,
426809,IRN-2019-3-1176-72,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Shahriar town,"Shahriar, Tehran",Tehran province,Shahriar county,35.658840,51.057750,POINT (51.05775 35.65884),181183,Iran,IRN,630,Middle East,1,1,2019-11-18 00:00:00.000,2019-11-18 00:00:00.000,0,0,1,0,1,1,0,630,
426814,IRN-2019-3-1176-74,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Tehran city,Tehran,Tehran province,Tehran county,35.696111,51.423056,POINT (51.423056 35.696111),181183,Iran,IRN,630,Middle East,1,1,2019-11-18 00:00:00.000,2019-11-18 00:00:00.000,0,0,2,0,2,2,1,630,
426815,IRN-2019-3-1176-75,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS """,Amnesty,2021-11-16,IRAN: DETAILS OF 324 DEATHS IN CRACKDOWN ON NOVEMBER 2019 PROTESTS,Amnesty,1,Shadegan town,"Shadegan, Khuzestan",Khuzestan province,Shadegan county,30.649937,48.666514,POINT (48.666514 30.649937),173978,Iran,IRN,630,Middle East,1,1,2019-11-18 00:00:00.000,2019-11-18 00:00:00.000,0,0,1,0,1,1,1,630,
321405,IRN-2019-3-1176-11,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,4,"""Reuters,2019-12-23,Special Report: Iran’s leader ordered crackdown on unrest - 'Do whatever it takes to end it'"";""Iran HRM,2020-01-07,Iran kills 1500 civilians in 2019 protests; names of more than 700 slain protesters"";""Iran Wire,2019-12-02,Heavy Machine Guns Used to Kill Protesters"";""Reuters News,2020-01-18,U.S. sanctions Iranian commander over Mahshahr killings""",Reuters;Iran HRM;Iran Wire;Reuters News,2019-12-23;2020-01-07;2019-12-02;2020-01-18,Special Report: Iran’s leader ordered crackdown on unrest - 'Do whatever it takes to end it';Iran kills 1500 civilians in 2019 protests; names of more than 700 slain protesters;Heavy Machine Guns Used to Kill Protesters;U.S. sanctions Iranian commander over Mahshahr killings,"Reuters, U.S. State Department",1,Jarahi marshland,nearby marshlands of Mahshahr / marshland next to the town of Jarahi,Khuzestan province,Bandar-e Mahshahr county,30.695115,49.159509,POINT (49.159509 30.695115),173979,Iran,IRN,630,Middle East,1,1,2019-11-18 00:00:00.000,2019-11-18 00:00:00.000,0,0,28,0,28,148,0,630,
327059,IRN-2019-3-1176-14,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Iran Wire,2019-12-02,Heavy Machine Guns Used to Kill Protesters""",Iran Wire,2019-12-02,Heavy Machine Guns Used to Kill Protesters,"iran wire, local",1,Sarbandar town,Sadoughi Bazar in Sarbandar,Khuzestan province,Bandar-e Mahshahr county,30.539839,49.059873,POINT (49.059873 30.539839),173979,Iran,IRN,630,Middle East,1,1,2019-11-18 00:00:00.000,2019-11-18 00:00:00.000,0,0,1,0,1,1,1,630,
327051,IRN-2019-3-1176-13,2019,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Iran Wire,2019-12-02,Heavy Machine Guns Used to Kill Protesters""",Iran Wire,2019-12-02,Heavy Machine Guns Used to Kill Protesters,"Iran Wire, witnesses",1,Sarbandar town,Sarbandar,Khuzestan province,Bandar-e Mahshahr county,30.539839,49.059873,POINT (49.059873 30.539839),173979,Iran,IRN,630,Middle East,1,1,2019-11-19 00:00:00.000,2019-11-19 00:00:00.000,0,0,5,0,5,5,5,630,
343700,IRN-2020-3-1176-1,2020,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,3,"""BBC Monitoring Middle East,2020-05-31,Iran military spokesman criticises US for 'inhumane' crackdown on protests"";""Asharq Al-Awsat,2020-05-07,Afghanistan Finds 17 Bodies of Migrants Drowned by Iran Border Guards"";""TheWorld,2020-05-07,Iranian border guards allegedly drowned 45 Afghan migrants. Their families want answers.""",BBC Monitoring Middle East;Asharq Al-Awsat;TheWorld,2020-05-31;2020-05-07;2020-05-07,Iran military spokesman criticises US for 'inhumane' crackdown on protests;Afghanistan Finds 17 Bodies of Migrants Drowned by Iran Border Guards;Iranian border guards allegedly drowned 45 Afghan migrants. Their families want answers.,"Iranian Foreign Ministry, Afghan media and officials",5,Hari River bordering Gulran district in Afghanistan,"Harirud river bordering Gulran district of Herat, Afghanistan",Razavi Khorasan province,,35.240996,61.096617,POINT (61.096617 35.240996),180483,Iran,IRN,630,Middle East,1,1,2020-05-01 00:00:00.000,2020-05-01 00:00:00.000,0,0,23,0,23,45,0,630,
343810,IRN-2020-3-1176-2,2020,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""TrackPersia,2020-06-15,Afghans allege Iran police involved in attacks on refugees""",TrackPersia,2020-06-15,Afghans allege Iran police involved in attacks on refugees,"TrackPersia, Afghan Lawmaker",4,Yazd province,Yazd province,Yazd province,,31.894800,54.357000,POINT (54.357 31.8948),175429,Iran,IRN,630,Middle East,1,4,2020-06-01 00:00:00.000,2020-06-15 00:00:00.000,0,0,0,0,0,3,0,630,
346825,IRN-2020-3-1176-3,2020,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Hengaw Organization for Human Rights,2020-06-02,An Afghan refugee was killed by the Iranian Revolutionary Guard (IRGC)""",Hengaw Organization for Human Rights,2020-06-02,An Afghan refugee was killed by the Iranian Revolutionary Guard (IRGC),Hengaw Organization for Human Rights,1,Khoy town,at the ”Qatour” district of Khoy,West Azarbaijan province,Khoy county,38.550278,44.952222,POINT (44.952222 38.550278),185490,Iran,IRN,630,Middle East,1,1,2020-06-01 00:00:00.000,2020-06-01 00:00:00.000,0,0,1,0,1,1,1,630,
376830,IRN-2020-3-1176-11,2020,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Hengaw,2020-09-20,Oshnavieh/The killing and wounding of thtee kurdish shepherds by IRGC""",Hengaw,2020-09-20,Oshnavieh/The killing and wounding of thtee kurdish shepherds by IRGC,Hengaw,1,Lowlakan village,"""Lowlakan"" village in ""Dasht-e Bil"" rural district in the central district of Oshnavieh county",West Azarbaijan province,Oshnoviyeh county,37.215042,45.065128,POINT (45.065128 37.215042),183331,Iran,IRN,630,Middle East,1,1,2020-09-18 00:00:00.000,2020-09-18 00:00:00.000,0,0,1,0,1,1,0,630,
376829,IRN-2020-3-1176-10,2020,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Hengaw,2020-10-18,Killing and wounding of two teenagers by Police Forces in Kermanshah""",Hengaw,2020-10-18,Killing and wounding of two teenagers by Police Forces in Kermanshah,Hengaw,1,Kermanshah town,DowlatAbad neighborhood,Kermanshah province,Kermanshah county,34.340278,47.095833,POINT (47.095833 34.340278),179015,Iran,IRN,630,Middle East,1,1,2020-10-15 00:00:00.000,2020-10-15 00:00:00.000,0,0,0,0,0,1,0,630,
376828,IRN-2020-3-1176-9,2020,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Hengaw,2020-11-08,Baneh , Sanandaj province: Iranian Police Relief Forces stopped a Kurdish taxi driver and shoot him dead""",Hengaw,2020-11-08,"Baneh , Sanandaj province: Iranian Police Relief Forces stopped a Kurdish taxi driver and shoot him dead",Hengaw,2,Kileh border crossing,"near the Kileh border , around the Abbasabad Dam",West Azarbaijan province,Sardasht county,36.186111,45.323056,POINT (45.323056 36.186111),181891,Iran,IRN,630,Middle East,1,1,2020-11-08 00:00:00.000,2020-11-08 00:00:00.000,0,0,1,0,1,1,1,630,
376827,IRN-2020-3-1176-8,2020,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Hengaw,2020-11-17,Iranian Police directly shot at Kurdish civilians and killed a citizen in Sarvabad""",Hengaw,2020-11-17,Iranian Police directly shot at Kurdish civilians and killed a citizen in Sarvabad,Hengaw,1,Uraman Takht village,Hawraman Takht village from Sarvabad district,Kordestan province,Sarvabad county,35.253976,46.258416,POINT (46.258416 35.253976),180453,Iran,IRN,630,Middle East,1,1,2020-11-17 00:00:00.000,2020-11-17 00:00:00.000,0,0,1,0,1,1,0,630,
390908,IRN-2021-3-1176-2,2021,1,Clear,3,114,709,Government of Iran - Civilians,114,1176,Government of Iran - Civilians,114,114,Government of Iran,9999,1,Civilians,1,"""Agence France Presse,2021-03-09,With internet shutdown, Iran seeks to limit protest outcry""",Agence France Presse,2021-03-09,"With internet shutdown, Iran seeks to limit protest outcry",Centre for Human Rights in Iran,4,Sistan and Baluchestan province,,Sistan and Baluchestan province,,29.492400,60.866900,POINT (60.8669 29.4924),171842,Iran,IRN,630,Middle East,2,2,2021-02-22 00:00:00.000,2021-02-25 00:00:00.000,0,0,0,0,0,11,0,630,
